"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"407315","3.72343938","6.3E-7","0.2685689","0.0","2","10","false","55204","102.5","2","0","0","0.79050466","false","0","55204","2082","0.50497512"
"407353","3.97343938","0.0","0.25167114","1.0","2","9","false","22801","73.0","2","0","0","0.77127389","false","0","22801","0","0.53676471"
"407365","4.10976891","0.0","0.24332268","0.0","1","11","false","80215","94.0","1","0","0","0.76078701","false","0","80215","0","0.0"
"407400","4.11944778","0.0","0.24275098","0.0","1","10","false","196541","51.0","1","0","0","0.76004248","false","0","196541","0","0.0"
"407486","3.55282113","3.38E-6","0.28146646","0.0","3","9","false","738","138.0","3","0","0","0.80362914","false","0","738","17918","0.34164589"
"407529","3.61517107","0.0","0.27661208","0.0","1","9","false","4070","324.0","1","0","0","0.79883299","false","0","4070","0","0.0"
"407556","3.99797419","0.0","0.25012668","0.0","1","9","false","345757","249.0","1","0","0","0.7693866","false","0","345757","0","0.0"
"407603","3.96713685","0.0","0.25207096","0.0","1","10","false","79132","50.0","1","0","0","0.7717587","false","0","79132","0","0.0"
"407609","3.94365246","0.0","0.25357204","0.0","1","10","false","138162","93.0","1","0","0","0.7735652","false","0","138162","0","0.0"
"407674","4.22283914","0.0","0.23680751","0.0","1","10","false","55000","17.0","1","0","0","0.7520893","false","0","55000","0","0.0"
"407677","4.29381753","0.0","0.23289299","0.0","1","11","false","63946","20.0","1","0","0","0.74662942","false","0","63946","0","0.0"
"407708","3.53391357","1.68E-6","0.2829724","0.0","3","10","false","55854","146.33333333","3","0","0","0.80508357","false","0","55854","7516","0.33641975"
"407754","4.11126951","0.0","0.24323387","1.0","2","11","false","90780","27.5","2","0","0","0.76067158","false","0","90780","0","0.53921569"
"407765","3.71796218","0.0","0.26896454","0.0","1","9","false","414061","204.0","1","0","0","0.79092599","false","0","414061","0","0.0"
"407779","3.95895858","0.0","0.25259168","0.0","1","10","false","100292719","133.0","1","0","0","0.7723878","false","0","100292719","0","0.0"
"407790","4.3644958","0.0","0.22912154","0.0","1","11","false","22846","15.0","1","0","0","0.74119263","false","0","22846","0","0.0"
"407826","3.7680072","7.4E-7","0.26539227","0.0","2","10","false","65083","82.0","2","0","0","0.78707637","false","0","65083","1918","0.50310559"
"407832","3.95003001","2.06E-6","0.25316263","0.0","2","10","false","55846","21.5","2","0","0","0.77307461","false","0","55846","4794","0.5"
"407839","4.42451981","0.0","0.22601323","0.0","1","10","false","55825","14.0","1","0","0","0.7365754","false","0","55825","0","0.0"
"407895","3.99797419","0.0","0.25012668","0.0","1","9","false","10100","249.0","1","0","0","0.7693866","false","0","10100","0","0.0"
"407956","4.0572479","0.0","0.24647249","0.0","1","10","false","84247","46.0","1","0","0","0.76482708","false","0","84247","0","0.0"
"408004","0.0","0.0","0.0","0.0","2","0","true","84553","0.0","1","0","0","9.223372036854776E10","false","1","84553","0","0.0"
"408011","4.05559724","0.0","0.24657281","0.0","1","10","false","150383","41.0","1","0","0","0.76495406","false","0","150383","0","0.0"
"408035","3.53286315","2.325E-5","0.28305653","0.14285714","9","9","false","54438","198.28571429","8","0","0","0.80516437","false","1","54438","212032","0.24745217"
"408055","3.91334034","0.0","0.25553617","0.0","1","10","false","51277","104.0","1","0","0","0.7758969","false","0","51277","0","0.0"
"408157","3.83343337","0.0","0.26086276","0.0","1","9","false","57722","165.0","1","0","0","0.78204359","false","0","57722","0","0.0"
"408160","3.75870348","4.19E-6","0.26604919","0.0","5","9","false","2217","65.33333333","4","0","0","0.78779204","false","1","2217","10458","0.33506944"
"408162","4.05597239","0.0","0.24655","0.0","1","10","false","79922","88.0","1","0","0","0.7649252","false","0","79922","0","0.0"
"408211","4.91859244","5.5E-6","0.2033102","0.5","4","11","false","11320","5.25","4","0","0","0.69856981","false","0","11320","23214","0.45454545"
"408216","4.2989946","0.0","0.23261253","0.0","1","10","false","283461","25.0","1","0","0","0.74623118","false","0","283461","0","0.0"
"408218","3.39585834","0.0","0.29447636","0.0","1","9","false","26275","870.0","1","0","0","0.8157032","false","0","26275","0","0.0"
"408260","4.04944478","0.0","0.24694743","0.0","1","8","false","2875","48.0","1","0","0","0.76542732","false","0","2875","0","0.0"
"408322","3.83778511","0.0","0.26056696","0.0","1","10","false","285190","150.0","1","0","0","0.78170884","false","0","285190","0","0.0"
"408327","3.42797119","2.666E-5","0.29171774","0.16666667","4","10","false","55578","151.25","4","0","0","0.81323299","false","0","55578","66716","0.25991379"
"408342","3.38220288","0.0","0.29566529","1.0","2","9","false","259215","456.0","2","0","0","0.81675362","false","0","259215","0","0.51121076"
"408388","3.83966086","0.0","0.26043967","0.0","1","10","false","65975","76.0","1","0","0","0.78156455","false","0","65975","0","0.0"
"408457","3.81947779","2.2E-7","0.2618159","0.0","2","10","false","221981","58.5","2","0","0","0.78311709","false","0","221981","530","0.5"
"408464","3.72321429","6.0E-7","0.26858513","0.33333333","3","10","false","168417","220.0","3","0","0","0.79052198","false","0","168417","22742","0.44921609"
"408471","4.94357743","0.0","0.20228266","0.0","1","11","false","51052","4.0","1","0","0","0.69664789","false","0","51052","0","0.0"
"408492","3.80897359","0.0","0.26253792","0.0","1","10","false","55112","163.0","1","0","0","0.78392511","false","0","55112","0","0.0"
"408509","3.95333133","0.0","0.25295122","0.0","1","10","false","84572","154.0","1","0","0","0.77282067","false","0","84572","0","0.0"
"408569","4.16956783","0.0","0.23983301","0.0","1","10","false","23446","18.0","1","0","0","0.75618709","false","0","23446","0","0.0"
"408602","1.0","1.0","1.0","0.0","2","1","false","5281","1.0","2","0","0","1.0","false","0","5281","2","0.0"
"408603","1.5","0.0","0.66666667","0.0","1","2","false","84720","2.0","1","0","0","0.75","false","0","84720","0","0.0"
"408606","3.66041417","1.041E-5","0.27319313","0.0","5","9","false","26061","88.66666667","4","0","0","0.79535276","false","1","26061","31942","0.3346056"
"408626","3.8357593","1.89E-6","0.26070458","0.0","3","10","false","79685","44.0","3","0","0","0.78186467","false","0","79685","4354","0.3359375"
"408636","3.81722689","0.0","0.26197028","0.0","1","10","false","221035","163.0","1","0","0","0.78329024","false","0","221035","0","0.0"
"408652","4.18802521","0.0","0.23877602","0.0","1","10","false","259173","46.0","1","0","0","0.75476729","false","0","259173","0","0.0"
"408706","3.82765606","1.03E-5","0.26125649","0.0","3","10","false","55859","104.66666667","3","0","0","0.782488","false","0","55859","45246","0.33877996"
"408713","3.75090036","1.45E-6","0.26660266","0.33333333","3","9","false","26548","73.66666667","3","0","0","0.78839228","false","0","26548","6000","0.36484245"
"408782","4.11839736","0.0","0.2428129","0.0","1","10","false","10","24.0","1","0","0","0.76012328","false","0","10","0","0.0"
"408808","3.87837635","0.0","0.25783986","0.0","1","10","false","79870","264.0","1","0","0","0.77858643","false","0","79870","0","0.0"
"408854","4.45385654","0.0","0.22452452","0.0","1","11","false","256309","9.0","1","0","0","0.73431873","false","0","256309","0","0.0"
"408856","3.57795618","0.0","0.27948917","1.0","3","9","false","768","123.0","3","0","0","0.80169568","false","0","768","0","0.41694915"
"408908","3.98176771","5.5E-7","0.25114474","0.0","2","10","false","54502","34.5","2","0","0","0.77063325","false","0","54502","2072","0.51538462"
"408925","4.06692677","0.0","0.24588591","0.0","1","10","false","26291","96.0","1","0","0","0.76408256","false","0","26291","0","0.0"
"408930","4.15891357","6.81E-6","0.24044741","0.0","2","10","false","55229","17.5","2","0","0","0.75700665","false","0","55229","38648","0.5"
"408962","5.48416867","0.0","0.18234304","0.0","3","11","false","2938","2.0","2","0","0","0.65506395","false","1","2938","0","0.0"
"408999","4.18157263","0.0","0.23914448","0.0","1","10","false","26468","29.0","1","0","0","0.75526364","false","0","26468","0","0.0"
"409030","4.24557323","4.7E-7","0.23553945","0.0","2","10","false","80023","17.0","2","0","0","0.75034052","false","0","80023","926","0.5"
"409058","4.12890156","0.0","0.24219517","0.0","1","10","false","2928","29.0","1","0","0","0.75931526","false","0","2928","0","0.0"
"409124","0.0","0.0","0.0","0.0","2","0","true","51134","0.0","1","0","0","9.223372036854776E10","false","1","51134","0","0.0"
"409128","3.91168968","0.0","0.255644","1.0","3","9","false","8140","46.0","3","0","0","0.77602387","false","0","8140","0","0.35658915"
"409153","3.86427071","0.0","0.25878104","0.0","1","10","false","548313","73.0","1","0","0","0.77967148","false","0","548313","0","0.0"
"409180","3.87282413","0.0","0.2582095","0.0","1","10","false","90987","152.0","1","0","0","0.77901353","false","0","90987","0","0.0"
"409249","3.83253301","0.0","0.26092404","0.0","1","10","false","5768","160.0","1","0","0","0.78211285","false","0","5768","0","0.0"
"409278","4.57135354","4.0E-8","0.21875359","0.0","2","11","false","389834","11.0","2","0","0","0.7252805","false","0","389834","108","0.58823529"
"409282","3.83838535","0.0","0.26052621","0.0","1","10","false","56731","89.0","1","0","0","0.78166267","false","0","56731","0","0.0"
"409286","3.86442077","2.0E-8","0.25877099","0.0","2","10","false","692312","179.5","2","0","0","0.77965994","false","0","692312","296","0.53125"
"409325","4.75967887","0.0","0.21009821","0.0","1","10","false","5651","5.0","1","0","0","0.71079393","false","0","5651","0","0.0"
"409419","4.49309724","3.2E-7","0.22256362","0.33333333","3","10","false","2712","14.0","3","0","0","0.73130021","false","0","2712","1356","0.47126437"
"409449","3.47719088","3.86E-6","0.28758847","0.06666667","6","9","false","59348","86.33333333","6","0","0","0.80944686","false","0","59348","18406","0.18623188"
"409584","4.03391357","0.0","0.24789822","0.0","1","10","false","79094","63.0","1","0","0","0.76662203","false","0","79094","0","0.0"
"409594","4.1807473","0.0","0.23919169","0.0","3","10","false","729020","48.0","2","0","0","0.75532713","false","1","729020","0","0.0"
"409700","3.60534214","0.0","0.27736619","0.0","1","10","false","80086","344.0","1","0","0","0.79958907","false","0","80086","0","0.0"
"409739","3.64533313","0.0","0.27432335","0.0","1","9","false","26166","253.0","1","0","0","0.79651284","false","0","26166","0","0.0"
"409772","1.0","0.0","1.0","0.0","1","1","false","122876","1.0","1","0","0","1.0","false","0","122876","0","0.0"
"409773","1.0","0.0","1.0","0.0","1","1","false","170589","1.0","1","0","0","1.0","false","0","170589","0","0.0"
"409788","3.55057023","1.145E-5","0.2816449","0.0","4","10","false","27122","106.25","4","0","0","0.80380229","false","0","27122","35306","0.25670732"
"409800","4.11539616","4.5E-7","0.24298997","0.0","2","10","false","23753","29.0","2","0","0","0.76035414","false","0","23753","1602","0.5"
"409802","4.00645258","9.757E-5","0.24959736","0.16666667","4","9","false","732","11.25","4","0","0","0.76873442","false","0","732","310278","0.27564103"
"409803","4.93397359","0.0","0.2026764","1.0","2","10","false","733","4.0","2","0","0","0.69738665","false","0","733","0","0.66666667"
"409805","3.90921369","0.0","0.25580592","0.0","1","10","false","57692","93.0","1","0","0","0.77621433","false","0","57692","0","0.0"
"409852","4.2107593","0.0","0.23748686","0.0","1","11","false","84839","40.0","1","0","0","0.75301852","false","0","84839","0","0.0"
"409863","4.34131152","6.2E-7","0.23034514","0.0","2","10","false","8970","9.5","2","0","0","0.74297604","false","0","8970","1436","0.5"
"409894","3.43344838","6.77E-6","0.29125238","0.0","3","9","false","22884","206.0","3","0","0","0.81281166","false","0","22884","32656","0.33996683"
"409993","1.0","0.0","1.0","0.0","1","1","false","2676","1.0","1","0","0","1.0","false","0","2676","0","0.0"
"410106","4.16551621","1.0E-7","0.24006628","0.0","2","10","false","9563","13.5","2","0","0","0.75649875","false","0","9563","298","0.52083333"
"410115","3.46090936","2.4E-7","0.2889414","0.0","2","9","false","79872","301.5","2","0","0","0.81069928","false","0","79872","3928","0.51632302"
"410174","3.70858343","6.3E-7","0.26964474","0.0","3","10","false","80709","123.33333333","3","0","0","0.79164743","false","0","80709","2524","0.34852802"
"410176","4.31482593","0.0","0.23175906","0.0","1","10","false","59336","37.0","1","0","0","0.74501339","false","0","59336","0","0.0"
"410215","4.17421969","0.0","0.23956573","0.0","1","10","false","24145","46.0","1","0","0","0.75582925","false","0","24145","0","0.0"
"410231","3.61907263","1.13E-6","0.27631388","0.0","2","9","false","26148","147.0","2","0","0","0.79853287","false","0","26148","3966","0.50344828"
"410260","3.82022809","0.0","0.26176447","0.0","1","9","false","8999","122.0","1","0","0","0.78305938","false","0","8999","0","0.0"
"410316","4.109994","0.0","0.24330936","0.0","1","10","false","200933","61.0","1","0","0","0.76076969","false","0","200933","0","0.0"
"410324","3.63115246","1.0E-8","0.27539466","0.0","4","10","false","64499","237.5","3","0","0","0.79760366","false","1","64499","408","0.64441417"
"410327","3.88813025","0.0","0.25719303","0.0","1","10","false","64173","186.0","1","0","0","0.77783613","false","0","64173","0","0.0"
"410400","4.60114046","0.0","0.21733742","1.0","5","10","false","5283","6.8","5","0","0","0.7229892","false","0","5283","0","0.61818182"
"410445","3.41806723","7.2E-7","0.292563","0.0","5","9","false","8537","204.33333333","4","0","0","0.81399483","false","1","8537","7462","0.34639409"
"410530","4.06069928","0.0","0.246263","0.0","1","9","false","134288","88.0","1","0","0","0.76456159","false","0","134288","0","0.0"
"410535","4.42857143","0.0","0.22580645","0.0","1","10","false","4674","11.0","1","0","0","0.73626374","false","0","4674","0","0.0"
"410609","3.87897659","2.0E-7","0.25779996","0.0","2","9","false","9136","61.5","2","0","0","0.77854026","false","0","9136","736","0.50840336"
"410622","4.24122149","0.0","0.23578113","0.0","1","9","false","417","15.0","1","0","0","0.75067527","false","0","417","0","0.0"
"410626","3.84003601","0.0","0.26041422","0.0","1","10","false","116966","104.0","1","0","0","0.78153569","false","0","116966","0","0.0"
"410771","3.77686074","8.24E-6","0.26477015","0.0","2","10","false","161835","126.5","2","0","0","0.78639533","false","0","161835","29584","0.5"
"410775","3.48484394","0.0","0.2869569","0.0","1","10","false","23211","439.0","1","0","0","0.80885816","false","0","23211","0","0.0"
"410785","3.83553421","9.9E-7","0.26071987","0.0","2","10","false","283373","78.5","2","0","0","0.78188198","false","0","283373","5536","0.50653595"
"410793","3.95318127","0.0","0.25296083","0.0","1","10","false","79612","90.0","1","0","0","0.77283221","false","0","79612","0","0.0"
"410796","3.92429472","4.5E-7","0.25482286","0.0","2","10","false","91662","40.0","2","0","0","0.77505425","false","0","91662","1548","0.5"
"410817","3.88813025","0.0","0.25719303","0.0","1","10","false","200132","186.0","1","0","0","0.77783613","false","0","200132","0","0.0"
"410855","3.60571729","1.8E-7","0.27733733","0.0","2","10","false","347517","218.5","2","0","0","0.79956021","false","0","347517","4132","0.57539683"
